gran,n_b,m_b,work,aspect,cost_A_outer_s,cost_B_outer_s,flip,orientation_speedup
medium,889,430,382270,2.067441860465116,4220.16,4220.16,False,1.0
medium,888,444,394272,2.0,4571.84,4571.84,False,1.0
medium,886,433,383638,2.046189376443418,4220.16,4571.84,False,1.0833333333333335
medium,885,435,384975,2.0344827586206895,4220.16,4571.84,False,1.0833333333333335
medium,884,435,384540,2.032183908045977,4220.16,4571.84,False,1.0833333333333335
medium,882,439,387198,2.009111617312073,4220.16,4571.84,False,1.0833333333333335
medium,881,439,386759,2.0068337129840548,4220.16,4571.84,False,1.0833333333333335
medium,881,400,352400,2.2025,4220.16,4220.16,False,1.0
medium,880,422,371360,2.085308056872038,4220.16,4220.16,False,1.0
medium,880,435,382800,2.0229885057471266,4220.16,4571.84,False,1.0833333333333335
medium,879,427,375333,2.0585480093676813,4220.16,4220.16,False,1.0
medium,878,432,379296,2.0324074074074074,4220.16,4220.16,False,1.0
medium,877,429,376233,2.0442890442890445,4220.16,4220.16,False,1.0
medium,877,419,367463,2.0930787589498805,4220.16,4220.16,False,1.0
medium,875,436,381500,2.006880733944954,4220.16,4571.84,False,1.0833333333333335
medium,875,432,378000,2.025462962962963,4220.16,4220.16,False,1.0
medium,874,434,379316,2.013824884792627,4220.16,4571.84,False,1.0833333333333335
medium,872,433,377576,2.0138568129330254,4220.16,4571.84,False,1.0833333333333335
medium,872,420,366240,2.0761904761904764,4220.16,4220.16,False,1.0
medium,870,428,372360,2.032710280373832,4220.16,4220.16,False,1.0
medium,867,426,369342,2.035211267605634,4220.16,4220.16,False,1.0
medium,864,423,365472,2.0425531914893615,4220.16,4220.16,False,1.0
medium,863,426,367638,2.0258215962441315,4220.16,4220.16,False,1.0
medium,860,423,363780,2.033096926713948,4220.16,4220.16,False,1.0
medium,859,423,363357,2.0307328605200947,4220.16,4220.16,False,1.0
medium,859,419,359921,2.0501193317422435,4220.16,4220.16,False,1.0
medium,859,426,365934,2.016431924882629,4220.16,4220.16,False,1.0
medium,858,401,344058,2.1396508728179553,3868.48,3868.48,False,1.0
medium,858,416,356928,2.0625,3868.48,3868.48,False,1.0
medium,858,411,352638,2.0875912408759123,3868.48,3868.48,False,1.0
medium,858,417,357786,2.0575539568345325,3868.48,3868.48,False,1.0
medium,856,423,362088,2.023640661938534,4220.16,4220.16,False,1.0
medium,856,422,361232,2.028436018957346,4220.16,4220.16,False,1.0
medium,855,410,350550,2.0853658536585367,3868.48,3868.48,False,1.0
medium,855,425,363375,2.011764705882353,4220.16,4220.16,False,1.0
medium,855,417,356535,2.050359712230216,3868.48,3868.48,False,1.0
medium,851,414,352314,2.0555555555555554,3868.48,3868.48,False,1.0
medium,849,404,342996,2.1014851485148514,3868.48,3868.48,False,1.0
medium,848,406,344288,2.0886699507389164,3868.48,3868.48,False,1.0
medium,848,418,354464,2.028708133971292,3868.48,3868.48,False,1.0
medium,846,381,322326,2.220472440944882,3516.8,3868.48,False,1.0999999999999999
medium,845,392,331240,2.1556122448979593,3868.48,3868.48,False,1.0
medium,845,411,347295,2.0559610705596105,3868.48,3868.48,False,1.0
medium,845,403,340535,2.096774193548387,3868.48,3868.48,False,1.0
medium,844,418,352792,2.0191387559808613,3868.48,3868.48,False,1.0
medium,844,411,346884,2.05352798053528,3868.48,3868.48,False,1.0
medium,842,405,341010,2.079012345679012,3868.48,3868.48,False,1.0
medium,841,394,331354,2.1345177664974617,3868.48,3868.48,False,1.0
medium,840,415,348600,2.0240963855421685,3868.48,3868.48,False,1.0
medium,840,415,348600,2.0240963855421685,3868.48,3868.48,False,1.0
medium,839,415,348185,2.021686746987952,3868.48,3868.48,False,1.0
medium,838,416,348608,2.014423076923077,3868.48,3868.48,False,1.0
medium,837,417,349029,2.0071942446043165,3868.48,3868.48,False,1.0
medium,836,417,348612,2.0047961630695443,3868.48,3868.48,False,1.0
medium,835,409,341515,2.041564792176039,3868.48,3868.48,False,1.0
medium,835,410,342350,2.0365853658536586,3868.48,3868.48,False,1.0
medium,834,414,345276,2.0144927536231885,3868.48,3868.48,False,1.0
medium,833,411,342363,2.0267639902676398,3868.48,3868.48,False,1.0
medium,830,391,324530,2.122762148337596,3868.48,3868.48,False,1.0
medium,828,412,341136,2.0097087378640777,3868.48,3868.48,False,1.0
medium,828,414,342792,2.0,3868.48,3868.48,False,1.0
medium,828,412,341136,2.0097087378640777,3868.48,3868.48,False,1.0
medium,827,411,339897,2.0121654501216546,3868.48,3868.48,False,1.0
medium,825,401,330825,2.057356608478803,3868.48,3868.48,False,1.0
medium,821,404,331684,2.032178217821782,3868.48,3868.48,False,1.0
medium,819,400,327600,2.0475,3868.48,3516.8,True,1.0999999999999999
medium,818,409,334562,2.0,3868.48,3868.48,False,1.0
medium,817,407,332519,2.0073710073710074,3868.48,3868.48,False,1.0
medium,816,400,326400,2.04,3868.48,3516.8,True,1.0999999999999999
medium,816,396,323136,2.0606060606060606,3516.8,3516.8,False,1.0
medium,814,391,318274,2.081841432225064,3516.8,3516.8,False,1.0
medium,811,405,328455,2.0024691358024693,3868.48,3868.48,False,1.0
medium,810,379,306990,2.137203166226913,3516.8,3516.8,False,1.0
medium,809,373,301757,2.168900804289544,3516.8,3516.8,False,1.0
medium,808,402,324816,2.009950248756219,3868.48,3868.48,False,1.0
medium,807,397,320379,2.0327455919395465,3516.8,3516.8,False,1.0
medium,807,397,320379,2.0327455919395465,3516.8,3516.8,False,1.0
medium,807,402,324414,2.0074626865671643,3868.48,3868.48,False,1.0
medium,805,387,311535,2.0801033591731266,3516.8,3516.8,False,1.0
medium,805,388,312340,2.0747422680412373,3516.8,3516.8,False,1.0
medium,803,378,303534,2.124338624338624,3516.8,3516.8,False,1.0
medium,802,366,293532,2.191256830601093,3516.8,3516.8,False,1.0
medium,801,396,317196,2.022727272727273,3516.8,3516.8,False,1.0
medium,801,400,320400,2.0025,3868.48,3516.8,True,1.0999999999999999
medium,799,382,305218,2.0916230366492146,3516.8,3516.8,False,1.0
medium,798,375,299250,2.128,3516.8,3516.8,False,1.0
medium,797,398,317206,2.0025125628140703,3516.8,3516.8,False,1.0
medium,794,378,300132,2.1005291005291005,3516.8,3516.8,False,1.0
medium,793,386,306098,2.0544041450777204,3516.8,3516.8,False,1.0
medium,792,393,311256,2.015267175572519,3516.8,3516.8,False,1.0
medium,791,393,310863,2.0127226463104324,3516.8,3516.8,False,1.0
medium,791,393,310863,2.0127226463104324,3516.8,3516.8,False,1.0
medium,790,364,287560,2.17032967032967,3165.12,3516.8,False,1.1111111111111112
medium,790,382,301780,2.068062827225131,3516.8,3516.8,False,1.0
medium,788,392,308896,2.010204081632653,3516.8,3516.8,False,1.0
medium,788,386,304168,2.0414507772020727,3516.8,3516.8,False,1.0
medium,788,385,303380,2.0467532467532465,3516.8,3516.8,False,1.0
medium,787,382,300634,2.06020942408377,3516.8,3516.8,False,1.0
medium,787,370,291190,2.127027027027027,3165.12,3516.8,False,1.1111111111111112
medium,786,393,308898,2.0,3516.8,3516.8,False,1.0
medium,785,383,300655,2.049608355091384,3516.8,3516.8,False,1.0
medium,782,380,297160,2.057894736842105,3516.8,3516.8,False,1.0
medium,782,383,299506,2.0417754569190603,3516.8,3516.8,False,1.0
medium,782,368,287776,2.125,3165.12,3516.8,False,1.1111111111111112
medium,779,376,292904,2.0718085106382977,3516.8,3165.12,True,1.1111111111111112
medium,779,377,293683,2.06631299734748,3516.8,3165.12,True,1.1111111111111112
medium,778,382,297196,2.0366492146596857,3516.8,3516.8,False,1.0
medium,777,383,297591,2.028720626631854,3516.8,3516.8,False,1.0
medium,774,375,290250,2.064,3165.12,3165.12,False,1.0
medium,774,382,295668,2.026178010471204,3516.8,3516.8,False,1.0
medium,772,382,294904,2.020942408376963,3516.8,3516.8,False,1.0
medium,772,371,286412,2.0808625336927222,3165.12,3165.12,False,1.0
medium,771,378,291438,2.0396825396825395,3165.12,3165.12,False,1.0
medium,770,375,288750,2.0533333333333332,3165.12,3165.12,False,1.0
medium,769,357,274533,2.15406162464986,3165.12,3165.12,False,1.0
medium,766,381,291846,2.010498687664042,3165.12,3516.8,False,1.1111111111111112
medium,766,376,288016,2.0372340425531914,3165.12,3165.12,False,1.0
medium,765,379,289935,2.0184696569920844,3165.12,3516.8,False,1.1111111111111112
medium,762,375,285750,2.032,3165.12,3165.12,False,1.0
medium,761,374,284614,2.03475935828877,3165.12,3165.12,False,1.0
medium,761,374,284614,2.03475935828877,3165.12,3165.12,False,1.0
medium,760,358,272080,2.122905027932961,3165.12,3165.12,False,1.0
medium,760,364,276640,2.087912087912088,3165.12,3165.12,False,1.0
medium,759,379,287661,2.0026385224274406,3165.12,3516.8,False,1.1111111111111112
medium,759,365,277035,2.0794520547945203,3165.12,3165.12,False,1.0
medium,759,378,286902,2.007936507936508,3165.12,3165.12,False,1.0
medium,757,358,271006,2.1145251396648046,3165.12,3165.12,False,1.0
medium,756,372,281232,2.032258064516129,3165.12,3165.12,False,1.0
medium,755,366,276330,2.0628415300546448,3165.12,3165.12,False,1.0
medium,754,371,279734,2.032345013477089,3165.12,3165.12,False,1.0
medium,753,357,268821,2.1092436974789917,3165.12,3165.12,False,1.0
medium,751,371,278621,2.024258760107817,3165.12,3165.12,False,1.0
medium,750,372,279000,2.0161290322580645,3165.12,3165.12,False,1.0
medium,748,370,276760,2.0216216216216214,3165.12,3165.12,False,1.0
medium,747,357,266679,2.092436974789916,3165.12,3165.12,False,1.0
medium,746,357,266322,2.089635854341737,3165.12,3165.12,False,1.0
medium,746,363,270798,2.0550964187327825,3165.12,3165.12,False,1.0
medium,746,363,270798,2.0550964187327825,3165.12,3165.12,False,1.0
medium,746,368,274528,2.027173913043478,3165.12,3165.12,False,1.0
medium,744,353,262632,2.1076487252124645,3165.12,3165.12,False,1.0
medium,744,369,274536,2.016260162601626,3165.12,3165.12,False,1.0
medium,744,357,265608,2.0840336134453783,3165.12,3165.12,False,1.0
medium,743,358,265994,2.0754189944134076,3165.12,3165.12,False,1.0
medium,743,359,266737,2.0696378830083564,3165.12,3165.12,False,1.0
medium,741,356,263796,2.081460674157303,3165.12,3165.12,False,1.0
medium,741,363,268983,2.041322314049587,3165.12,3165.12,False,1.0
medium,739,357,263823,2.070028011204482,3165.12,3165.12,False,1.0
medium,738,343,253134,2.151603498542274,2813.44,2813.44,False,1.0
medium,737,358,263846,2.058659217877095,3165.12,3165.12,False,1.0
medium,736,362,266432,2.0331491712707184,3165.12,3165.12,False,1.0
medium,736,366,269376,2.010928961748634,3165.12,3165.12,False,1.0
medium,734,357,262038,2.0560224089635852,3165.12,3165.12,False,1.0
medium,734,363,266442,2.0220385674931127,3165.12,3165.12,False,1.0
medium,733,358,262414,2.047486033519553,3165.12,3165.12,False,1.0
medium,733,338,247754,2.168639053254438,2813.44,2813.44,False,1.0
medium,733,360,263880,2.036111111111111,3165.12,3165.12,False,1.0
medium,732,361,264252,2.027700831024931,3165.12,3165.12,False,1.0
medium,731,348,254388,2.1005747126436782,2813.44,2813.44,False,1.0
medium,729,357,260253,2.042016806722689,3165.12,3165.12,False,1.0
medium,729,363,264627,2.0082644628099175,3165.12,3165.12,False,1.0
medium,728,345,251160,2.110144927536232,2813.44,2813.44,False,1.0
medium,727,356,258812,2.042134831460674,2813.44,3165.12,False,1.125
medium,727,350,254450,2.077142857142857,2813.44,2813.44,False,1.0
medium,727,345,250815,2.1072463768115943,2813.44,2813.44,False,1.0
medium,723,356,257388,2.0308988764044944,2813.44,3165.12,False,1.125
medium,723,347,250881,2.0835734870317,2813.44,2813.44,False,1.0
medium,722,361,260642,2.0,3165.12,3165.12,False,1.0
medium,720,346,249120,2.0809248554913293,2813.44,2813.44,False,1.0
medium,719,343,246617,2.0962099125364433,2813.44,2813.44,False,1.0
medium,718,341,244838,2.1055718475073313,2813.44,2813.44,False,1.0
medium,717,351,251667,2.0427350427350426,2813.44,2813.44,False,1.0
medium,717,336,240912,2.1339285714285716,2813.44,2813.44,False,1.0
medium,716,348,249168,2.057471264367816,2813.44,2813.44,False,1.0
medium,716,346,247736,2.069364161849711,2813.44,2813.44,False,1.0
medium,715,345,246675,2.072463768115942,2813.44,2813.44,False,1.0
medium,715,352,251680,2.03125,2813.44,2813.44,False,1.0
medium,715,353,252395,2.0254957507082154,2813.44,3165.12,False,1.125
medium,715,357,255255,2.0028011204481793,2813.44,3165.12,False,1.125
medium,714,346,247044,2.0635838150289016,2813.44,2813.44,False,1.0
medium,714,345,246330,2.0695652173913044,2813.44,2813.44,False,1.0
medium,714,345,246330,2.0695652173913044,2813.44,2813.44,False,1.0
medium,712,349,248488,2.0401146131805157,2813.44,2813.44,False,1.0
medium,712,349,248488,2.0401146131805157,2813.44,2813.44,False,1.0
medium,711,339,241029,2.0973451327433628,2813.44,2813.44,False,1.0
medium,710,350,248500,2.0285714285714285,2813.44,2813.44,False,1.0
medium,709,343,243187,2.067055393586006,2813.44,2813.44,False,1.0
medium,709,338,239642,2.0976331360946747,2813.44,2813.44,False,1.0
medium,708,349,247092,2.0286532951289398,2813.44,2813.44,False,1.0
medium,707,345,243915,2.0492753623188404,2813.44,2813.44,False,1.0
medium,707,351,248157,2.0142450142450143,2813.44,2813.44,False,1.0
medium,707,341,241087,2.0733137829912023,2813.44,2813.44,False,1.0
medium,706,340,240040,2.0764705882352943,2813.44,2813.44,False,1.0
medium,705,342,241110,2.06140350877193,2813.44,2813.44,False,1.0
medium,705,338,238290,2.0857988165680474,2813.44,2813.44,False,1.0
medium,704,335,235840,2.1014925373134328,2813.44,2813.44,False,1.0
medium,703,346,243238,2.031791907514451,2813.44,2813.44,False,1.0
medium,703,313,220039,2.246006389776358,2461.76,2461.76,False,1.0
medium,702,348,244296,2.0172413793103448,2813.44,2813.44,False,1.0
medium,701,344,241144,2.0377906976744184,2813.44,2813.44,False,1.0
medium,699,349,243951,2.002865329512894,2813.44,2813.44,False,1.0
medium,698,334,233132,2.089820359281437,2813.44,2813.44,False,1.0
medium,698,329,229642,2.121580547112462,2813.44,2813.44,False,1.0
medium,697,320,223040,2.178125,2461.76,2461.76,False,1.0
medium,694,339,235266,2.0471976401179943,2813.44,2813.44,False,1.0
medium,693,326,225918,2.125766871165644,2461.76,2813.44,False,1.1428571428571428
medium,693,337,233541,2.056379821958457,2813.44,2813.44,False,1.0
medium,692,330,228360,2.096969696969697,2813.44,2813.44,False,1.0
medium,692,329,227668,2.103343465045593,2813.44,2813.44,False,1.0
medium,692,346,239432,2.0,2813.44,2813.44,False,1.0
medium,692,327,226284,2.1162079510703364,2461.76,2813.44,False,1.1428571428571428
medium,691,341,235631,2.026392961876833,2813.44,2813.44,False,1.0
medium,691,340,234940,2.0323529411764705,2813.44,2813.44,False,1.0
medium,690,330,227700,2.090909090909091,2813.44,2813.44,False,1.0
medium,690,328,226320,2.1036585365853657,2813.44,2813.44,False,1.0
medium,689,328,225992,2.100609756097561,2813.44,2813.44,False,1.0
medium,688,338,232544,2.035502958579882,2813.44,2813.44,False,1.0
medium,688,335,230480,2.053731343283582,2813.44,2813.44,False,1.0
medium,687,330,226710,2.081818181818182,2813.44,2813.44,False,1.0
medium,687,318,218466,2.160377358490566,2461.76,2461.76,False,1.0
medium,687,339,232893,2.0265486725663715,2813.44,2813.44,False,1.0
medium,686,316,216776,2.170886075949367,2461.76,2461.76,False,1.0
medium,686,327,224322,2.0978593272171255,2461.76,2813.44,False,1.1428571428571428
medium,685,325,222625,2.1076923076923078,2461.76,2813.44,False,1.1428571428571428
medium,685,341,233585,2.0087976539589443,2813.44,2813.44,False,1.0
medium,685,326,223310,2.1012269938650308,2461.76,2813.44,False,1.1428571428571428
medium,684,332,227088,2.0602409638554215,2461.76,2813.44,False,1.1428571428571428
medium,683,330,225390,2.06969696969697,2461.76,2813.44,False,1.1428571428571428
medium,682,311,212102,2.192926045016077,2461.76,2461.76,False,1.0
medium,682,340,231880,2.0058823529411764,2813.44,2813.44,False,1.0
medium,680,334,227120,2.035928143712575,2461.76,2461.76,False,1.0
medium,680,337,229160,2.0178041543026706,2813.44,2813.44,False,1.0
medium,680,333,226440,2.042042042042042,2461.76,2461.76,False,1.0
medium,680,334,227120,2.035928143712575,2461.76,2461.76,False,1.0
medium,680,330,224400,2.0606060606060606,2461.76,2461.76,False,1.0
medium,679,328,222712,2.0701219512195124,2461.76,2461.76,False,1.0
medium,679,330,224070,2.0575757575757576,2461.76,2461.76,False,1.0
medium,678,329,223062,2.060790273556231,2461.76,2461.76,False,1.0
medium,678,339,229842,2.0,2813.44,2813.44,False,1.0
medium,677,333,225441,2.033033033033033,2461.76,2461.76,False,1.0
medium,677,325,220025,2.083076923076923,2461.76,2461.76,False,1.0
medium,676,323,218348,2.0928792569659445,2461.76,2461.76,False,1.0
medium,676,329,222404,2.054711246200608,2461.76,2461.76,False,1.0
medium,676,336,227136,2.011904761904762,2813.44,2461.76,True,1.1428571428571428
medium,676,338,228488,2.0,2813.44,2813.44,False,1.0
medium,673,326,219398,2.0644171779141103,2461.76,2461.76,False,1.0
medium,673,332,223436,2.0271084337349397,2461.76,2461.76,False,1.0
medium,672,328,220416,2.048780487804878,2461.76,2461.76,False,1.0
medium,672,330,221760,2.036363636363636,2461.76,2461.76,False,1.0
medium,672,320,215040,2.1,2461.76,2461.76,False,1.0
medium,671,328,220088,2.0457317073170733,2461.76,2461.76,False,1.0
medium,671,314,210694,2.1369426751592355,2461.76,2461.76,False,1.0
medium,668,326,217768,2.049079754601227,2461.76,2461.76,False,1.0
medium,668,316,211088,2.1139240506329116,2461.76,2461.76,False,1.0
medium,668,313,209084,2.134185303514377,2461.76,2461.76,False,1.0
medium,667,312,208104,2.1378205128205128,2461.76,2461.76,False,1.0
medium,667,320,213440,2.084375,2461.76,2461.76,False,1.0
medium,666,321,213786,2.074766355140187,2461.76,2461.76,False,1.0
medium,665,330,219450,2.015151515151515,2461.76,2461.76,False,1.0
medium,663,322,213486,2.059006211180124,2461.76,2461.76,False,1.0
medium,663,328,217464,2.0213414634146343,2461.76,2461.76,False,1.0
medium,663,330,218790,2.0090909090909093,2461.76,2461.76,False,1.0
medium,661,324,214164,2.0401234567901234,2461.76,2461.76,False,1.0
medium,661,325,214825,2.0338461538461536,2461.76,2461.76,False,1.0
medium,658,325,213850,2.0246153846153847,2461.76,2461.76,False,1.0
medium,657,314,206298,2.0923566878980893,2461.76,2461.76,False,1.0
medium,657,307,201699,2.1400651465798046,2461.76,2461.76,False,1.0
